"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 30 tahun datang ke puskesmas dengan keluhan batuk yang tidak kunjung sembuh. Pasien sebelumnya telah didiagnosis dengan TB 4 bulan yang lalu. Dari pemeriksaan BTA bulan ke 5 didapatkan hasil positif. Pasien saat ini sedang mengonsumsi rifampisin dan isoniazid. Pemeriksaan selanjutnya yang tepat adalah?","","Pemeriksaan BTA ulang","Tes cepat molekuler","Foto thorax","Uji sensitivitas OAT","Darah rutin","D"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 75 tahun dirawat di rumah sakit dengan diagnosis stroke iskemik. Pada rawatan hari ke-4 pasien mengeluhkan sesak napas, demam dan batuk. Pemeriksaan fisik ditemukan kesadaran kompos mentis, TD 110/70 mmHg, HR 105 x/menit, RR 32 x/menit, suhu 38,8 C, SpO2 92%, terdengar ronkhi difus pada kedua paru. Pemeriksaan foto toraks ditemukan infiltrate bilateral. Diagnosis dan skor penilaian CURB-65 pada kasus ini?","","Community Acquired Pneumonia, Skor 2","Hospital Acquired Pneumonia, Skor 1","Hospital Acquired Pneumonia, Skor 2","Healthcare Associated Pneumonia, Skor 2","Ventilator Associated Pneumonia, Skor 3","C"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 35 tahun datang dengan keluhan demam dan batuk berdahak yang dialami sejak 3 bulan yang lalu. Dahak berwarna kehijauan, kental dan berbau. Pada pemeriksaan didapatkan TD 120/80 mmHg, HR 92 x, RR 22 x, T 37,8 C. Pemeriksaan penunjang didapatkan BTA (-/-) dan pemeriksaan radiologis didapatkan honeycomb appearance pada paru kiri. Pemeriksaan gold standard pada kasus ini adalah?","","Foto Thorax","Kultur sputum","HRCT Scan","Bronkoskopi","Torakosentesis","C"
"kedokteran","Komprehensif","","","pmb","Anak laki-laki usia 7 tahun datang diantar ibunya dengan keluhan lemas dan pucat. Ibu juga merasakan anak sulit makan sejak 3 bulan terakhir. Pasien memiliki BB 17 kg, TB 96cm. TTV N 100, RR 24, T 36. Pasien tampak kurus, didapatkan mata cekung, iga gambang dan atrofi otot. Hasil kurva pertumbuhan BB/TB menunjukkan Z score <-3 SD. GDS 45. Hb 9. Penyebab keluhan utama pasien?","","Hipoglikemia-anemia","Hipotermi-hipoglikemia","Hipotermi-anemia","Marasmus","Kwarshiorkor","A"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki berusia 8 tahun dibawa ibunya karena batuk sejak 3 minggu yang lalu terutama pada malam menjelang dini hari. Ibu pasien khawatir karena nenek pasien yang mengasuh sehari-hari mengalami batuk darah dan sempat didiagnosis TBC. BB anak 30 kg. Pemeriksaan fisik dalam batas normal. Pemeriksaan dahak BTA (+). Tata laksana?","","2RHZE/4RH","2RHZ/4RHE","2RHZ/4RH","INH 300 mg/hari selama 3 bulan","INH 300 mg/hari selama 6 bulan","A"
"kedokteran","Komprehensif","","","pmb","Seorang anak laki-laki 8 tahun datang dibawa ibunya ke puskesmas dengan keluhan bengkak di pipi kiri disertai demam sejak 2 hari. Pada pemeriksaan fisik TD 120/90 HR 89 RR 20 T 38,7, bengkak kemerahan pada bagian pipi depan telinga, nyeri tekan +, fluktuasi -. Tata laksana yang tepat?","","Asiklovir","Parasetamol","Cefadroxil","Amoxicillin","ADS","B"
"kedokteran","Komprehensif","","","pmb","Laki-laki, 23 tahun, datang ke IGD Puskesmasdengan keluhan nyeri kepala sebelah kiri sejak 1 jam yang lalu. Nyeri kepala dirasakan terutama di belakang mata disertai dengan mata dan hidung berair. Keluhan bukan pertama kali dirasakan. Biasanya nyeri kepala dapat dirasakan hingga 5x/hari dengan durasi 15 menit. TTV didapatkan TD 120/80, N 100, RR 20, T 37. Defisit neurologis (-). Terapi pencegahan pada kondisi ini?","","Propanolol","Parasetamol","Oksigen","Verapamil","Amitriptilin","D"
"kedokteran","Komprehensif","","","pmb","Anak laki-laki, 7 tahun, datang dibawa oleh ibunya ke poliklinik RS dengan keluhan anak terlihat sering bengong. Pasien seringkali terdiam beberapa saat ketika sedang mengerjakan sesuatu dan tidak merespon ketika dipanggil. Ketika ditanya, pasien tidak mengingat apapun. Hal ini dapat terjadi beberapa kali dalam sehari dan sekarang semakin sering. Pada pemeriksaan tanda vital dalam batas normal dan tidak didapatkan adanya defisit neurologis. Tata laksana farmakologi?","","Diazepam","Ethosuximide","Carbamazepine","Lamotrigine","Asam valproat","B"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 50 tahun dibawa ke IGD RS dengan keluhan lemah pada sisi kiri tubuh sejak 5 hari SMRS. Selain mengeluhkan kelemahan, pasien juga mengalami demam, nyeri kepala, dan mual muntah. Terdapat riwayat keluarnya cairan dari telinga sejak 8 bulan yang lalu. Pemeriksaan tanda vital didapatkan tekanan darah 140/80, HR 88, RR 24, dan T 38,7. Pada pemeriksaan neurologis didapatkan hemiparese sinistra, parese N.VII sinistra UMN, dan parese N.VI bilateral. Hasil pemeriksaan CT scan didapatkan hasil ring enhancement tunggal. Tata laksana yang paling tepat?","","Antihipertensi","Ceftriaxone + Metronidazole","Manitol","Sulfadiazine + pyrimethamine","Pemberian tissue plasminogen activator","B"
"kedokteran","Komprehensif","","","pmb","Anak perempuan, 10 tahun, datang dibawa ibunya ke poliklinik RS dengan demam tinggi, nyeri kepala, dan riwayat kejang. Kejang seluruh tubuh selama 5 menit dan berhenti sendiri. Anak mempunyai riwayat infeksi tenggorokan yang belum membaik. Pada pemeriksaan didapatkan kondisi umum tampak lemas, suhu 39, HR 110, RR 22, kaku kuduk (+), kernig sing (+), tonus normal, refleks patologis (-). Pemeriksaan untuk menegakkan diagnosis?","","EEG","Swab nasofaring","CT Scan kepala","CT Scan paranasal","Lumbal pungsi","E"
"kedokteran","Komprehensif","","","pmb","Perempuan, 42 tahun, datang ke IGD RS dengan keluhan nyeri punggung sejak 1 bulan yang lalu dan memberat sejak 2 hari yang lalu. Nyeri dirasakan menjalar dari punggung hingga tungkai kanan. TTV dbn. Pada saat pemeriksaan didapatkan Laseque test (+). Pemeriksaan penunjang yang tepat?","","CT-Scan","Lumbal pungsi","X-ray","MRI","EMG","D"
"kedokteran","Komprehensif","","","pmb","Anak laki-laki, 3 tahun, dibawa ke IGD RS oleh kedua orangtuanya setelah mengalami kecelakaan lalu lintas. Anak diketahui dibonceng di antara kedua orang tuanya menggunakan sepeda motor ketika ditabrak dari sisi kanan oleh mobil yang sedang melintas, anak terjatuh dalam keadaan kepala terlebih dahulu menyentuh aspal dan tidak sedang menggunakan helm. Pada pemeriksaan didapatkan kesadaran: membuka mata dengan rangsang nyeri, verbal menangis tak terbujuk, motoris abnormal ekstensi. Pemeriksaan lebih lanjut ditemukan pola pernafasan Biot/apneustik, reflek pupil pin point, respon postural deserebrasi. Letak lesi?","","Midbrain","Cortex","Pons","Medulla","Thalamus","C"
"kedokteran","Komprehensif","","","pmb","Laki-laki, 68 tahun datang dibawa anaknya ke poliklinik psikiatri dengan keluhan sering lupa. Pasien tidak dapat mengingat apa yang dikatakan dalam waktu singkat, pasien tidak dapat mengambil keputusan dan sering bertanya pertanyaan yang sama berulang-ulang dan sering menolak untuk makan karena yang pasien ingat adalah sudah makan padahal belum. Hasil score MMSE 17. Tidak ada riwayat penyakit apapun sebelumnya. Diagnosis?","","Mild Congnitive Impairment","Global transient amnesia","Demensia","Pseudodemensia","Delirium","C"
"kedokteran","Komprehensif","","","pmb","Laki-laki, 25 tahun, datan ke poliklinik dengan keluhan sulit tidur. Keluhan dialami sejak 1 bulan yang lalu. Pasien merasa mudah untuk memulai tidur. Namun, setelah tertidur selama 3 jam, pasien terbangun dan tidak dapat melanjutkan tidurnya kembali. Keluhan ini membuatnya sulit konsentrasi dalam pekerjaannya sehari-hari. Tata laksana farmakologi?","","Alprazolam","Sleep hygiene","Zolpidem","Flurazepam","Amitriptilin","D"
"kedokteran","Komprehensif","","","pmb","Anak laki-laki, 5 tahun, datang diantar ibunya ke poliklinik umum dengan keluhan sejak 6 bulan ini terlihat menyeringai di wajah datang spontan secara tiba-tiba tanpa pencetus dan berulang. Gejala bisa memburuk jika pasien sedang marah atau sedang dimarahi oleh kedua orangtuanya. Gerakan akan berhenti sendiri. Pada pemeriksaan yang dilakukan oleh dokter neurologi tidak didapatkan kelainan yang mendasari. Diagnosis?","","Gangguan tic sederhana","Transient tic disorder","Gangguan tic multiple","Tourette syndrome","Chronic tic disorder","A"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 40 tahun dibawa ke IGD dengan penurunan kesadaran sejak 1 hari lalu. Pasien memiliki riwayat penyakit gagal ginjal kronis, tidak teratur melakukan hemodialisa. Ketika diperiksa pasien meronta-ronta, berteriak, dan mengaku melihat iblis yang akan mencelakai dirinya. Hasil pemeriksaan didapatkan kesadaran fluktuatif, TD 130/90, HR 110, RR 25, suhu 36.9. Tata laksana?","","Haloperidol","Diazepam","Donepezil","Galantamine","Rivastigmin","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 25 tahun datang ke puskesmas dengan keluhan sering merasa tiba-tiba tercekik. Tanda-tanda vital TD 128/80, HR 100, RR 20, T 36.8. Keluhan tersebut muncul saat pasien sedang berjalan-jalan santai di mall dan tiba-tiba merasa sesak, tercekik, seperti mau mati, gemetar hebat, mual dan muntah. Hal ini terjadi berulang beberapa kali selama 2 bulan terakhir. Tata laksana?","","Alprazolam 1x0,5mg","Risperidon 2x2mg","Haloperidol 1x50mg","Fluoxetin 2x25mg","Sertralin 2x50 mg","E"
"kedokteran","Komprehensif","","","pmb","Perempuan, 20 tahun, datang ke poliklinik untuk berkonsultasi. Pasien mengaku sering merasa ketakutan saat menaiki lift hingga jantungnya berdebar-debar. Keluhan dikatakan menghilang saat turun dari lift. Diagnosis?","","Nyctophobia","Akrophobia","Ailurophobia","Cynophobia","Klaustrophobia","E"
"kedokteran","Komprehensif","","","pmb","Perempuan, 22 tahun, dibawa ke poliklinik karena sudah tidak tidur selama 4 hari. Menurut keluarga, pasien tampak sangat bersemangat dan bahagia berlebihan sejak 2 minggu yang lalu. Ia menjadi banyak bicara dan sering tidak pulang rumah. Ia juga menyakini bahwa dirinya merupakan seorang artis terkenal dan mendengar bisikan yang mengatakan bahwa ia akan mendapat sebuah penghargaan. Diagnosis?","","Skizoafektif tipe mania","Skizoafektif tipe depresi","Depresi pasca skizofrenia","Skizofrenia residual","Mania tanpa gejala psikotik","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 50 tahun datang ke IGD RS dengan keluhan nyeri kepala. Pasien merasa dirinya menderita penyakit tumor otak. Pasien mengalami gejala nyeri kepala menetap dan menurutnya gejala tersebut sesuai dengan yang dibaca dari internet. Hasil pemeriksaan fisik maupun CT Scan tidak ditemukan kelainan. Diagnosis?","","Gangguan somatisasi","Body dysmorphic disorder","Gangguan konversi","Hipokondriasis","Gangguan somatoform","D"
"kedokteran","Komprehensif","","","pmb","Laki-laki, 52 tahun, datang diantar polisi untuk dilakukan pemeriksaan fisik. Pasien sebelumnya sempat diamuk warga akibat ketahuan memancing anak-anak usia SD untuk masuk ke dalam rumahnya dengan iming-iming mainan untuk melakukan hal-hal tidak senonoh. Pasien kemudian digiring ke kantor polisi. Pada saat ditanya, pasien mengaku hal ini sudah ia lakukan sejak 1 tahun terakhir. Diagnosis?","","Fetihisme","Ekshibisionisme","Pedofilia","Masokisme","Voyeurisme","C"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 25 tahun, dilarikan ke IGD RS pasca tak sadar setelah meneguk racun tikus. Pada pemeriksaan didapatkan mood-afek sedih, merasa tak ada gunanya hidup, merasa tak yakin akan masa depannya sejak 3 minggu yang lalu. Pasien mengatakan jengkel karena tidak bisa mengatur hidupnya sendiri, pasien merasakan ada kekuatan yang mengendalikannya, bahkan setiap langkah atau apa yang dipikirkannya selalu ada yang mengatur, namun pasien tidak bisa menjelaskan siapa yang mengatur tersebut. Diagnosis?","","Episode depresi berat tanpa gejala psikotik","Episode depresi berat dengan gejala psikotik","Skizoafektif tipe depresif","Gangguan waham menetap","Skizofrenia","B"
"kedokteran","Komprehensif","","","pmb","Perempuan, 35 tahun, datang ke poliklinik dengan keluhan terasa benjolan saat berhubungan intim sejak 1 bulan terakhir. Pasien mengatakan bahwa awalnya benjolan dapat masuk sendiri. Riwayat pendarahan maupun nyeri disangkal. Pasien juga merasa tidak nyaman saat bersenggama. Pada pemeriksaan TTV dbn. Pada pemeriksaan fisik dijumpai benjolan terlihat keluar dari liang senggama dan berasal dari permukaan vagina. Diagnosis?","","Hemoroid interna","Mioma geburt","Kista gartner","Kista Bartholin","Kista ovarium","B"
"kedokteran","Komprehensif","","","pmb","Perempuan, 30 tahun, P2A0 dirujuk ke IGD RS oleh bidan karena mengalami perdarahan dari jalan lahir. Pasien baru saja melahirkan anak keduanya dengan berat badan lahir 4000 gram. Pada pemeriksaan didapatkan TFU setinggi pusat, TTV normal, ditemukan adanya robekan pada vagina, kulit, otot, hingga rectum komisura posterior. Diagnosis?","","Ruptur perineum grade I","Ruptur perineum grade Il","Ruptur perineum grade IIIA","Ruptur perineum grade IIIB","Ruptur perineum grade IV","E"
"kedokteran","Komprehensif","","","pmb","Perempuan, 30 tahun, G1P0A0 UK 32 minggu, datang ke RS dengan keluhan mulas-mulas sejak 4 jam lalu. Pasien juga merasakan nyeri perut sesekali menembus punggung disertai keluarnya lendir darah dari kemaluan. Pemeriksaan TTV TD 100/60, HR 80, RR 20, T 36,5. DJJ 146 x/menit, His (+) 3-4x/10’/30-40”, OUI dijumpai pembukaan 2 cm, selaput ketuban (+). Diagnosis?","","Abortus insipiens","Partus prematurus","Post term","Ketuban pecah dini","Preeklampsia","B"
"kedokteran","Komprehensif","","","pmb","Perempuan, G2P1A0, UK 32 minggu, datang dengan keluhan nyeri kepala dan mual sejak 1 jam SMRS. Pemeriksaan TTV didapatkan TD 160/90, HR 80, RR 20, T 36,5. Dilakukan pemeriksaan dalam dan tidak didapatkan pembukaan. Pemeriksaan penunjang didapatkan hasil trombosit 200.000, SGOT/SGPT 30/40, proteinuria +3. Diagnosis?","","PEB","Eklampsia","Preeklampsia","Hipertensi gestasional","HELLP syndrome","A"
"kedokteran","Komprehensif","","","pmb","Perempuan, 25 tahun, G1P0A0 dirujuk oleh bidan ke RS karena kala II lebih dari 2 jam. Hasil pemeriksaan TTV TD 100/70, FN 98, RR 20, T 36.7. HIS 3x selama 30 detik setiap 10 menit. Pemeriksaan dalam pembukaan lengkap, kepala Hodge III+, dan teraba dagu di anterior. Ibu saat ini masih kuat mengejan. Tata laksana?","","SC","Akselerasasi dengan oksitosin","Ekstraksi Vakum","Ekstraksi Forceps","Observasi kemajuan persalinan","D"
"kedokteran","Komprehensif","","","pmb","Seorang wanita, usia 30 tahun, datang ke IGD dengan usia kehamilan 39 minggu dan riwayat DM gestasional. Pasien mengaku tidak rutin kontrol ke dokter maupun bidan. Ketika dipimpin mengejan, kepala tampak lahir dengan mudah namun bahu tidak kunjung lahir. Dokter kemudian menginstruktsikan ibu untuk mengangkat bokong dan kaki ke atas untuk memudahkan proses kelahiran bayi. Manuver yang dilakukan?","","McRobert manuver","Massanti manuver","Rubin manuver","Wood screw manuver","Schwartz dan Dixon manuver","A"
"kedokteran","Komprehensif","","","pmb","Perempuan berusia 45 tahun, datang ke puskesmas dengan keluhan benjolan di bibir vagina sejak 1 minggu SMRS. Benjolan teraba lunak dan nyeri sehingga pasien merasa tidak nyaman ketika berjalan. Keluhan juga disertai dengan nyeri saat berhubungan seksual. Tandavital TD 110/70, HR 69, RR 22, suhu 37,5. Dari pemeriksaan fisik ditemukan massa di labia minora arah jam 5, eritema (+), teraba hangat, nyeri tekan (+). Diagnosis?","","Kista nabotian","Bartholinitis","Abses Bartholin","Polip servix","Kista Bartholin","B"
"kedokteran","Komprehensif","","","pmb","Perempuan, 30 tahun G2P0A1, UK 10 minggu datang dengan keluhan perdarahan bergumpal dari kemaluan disertai nyeri perut hebat sejak 12 jam yang lalu. Terdapat riwayat pengeluaran jaringan. Pemeriksaan fisik menunjukan ostium uteri menutup dan tidak ada perdarahan. Palpasi uterus tidak teraba. Diagnosis?","","Abortus imminens","Abortus insipiens","Abortus inkomplit","Abortus komplit","Abortus septic","D"
"kedokteran","Komprehensif","","","pmb","Perempuan usia 30 tahun datang ke poliklinik dengan keluhan haid terlambat. Pasien mengaku selalu haid teratur, sekitar 2 bulan yang lalu pasien sempat melakukan hubungan intim dengan pacarnya dan tidak menggunakan kontrasepsi apapun. TTV dbn. Pemeriksaan tes plano (+). UK berdasarkan HPHT pasien adalah 8 minggu. Dokter kemudian melakukan pemeriksaan USG transabdominal. Tujuan dilakukan pemeriksaan USG pada saat ini?","","Mendeteksi anomaly","Perencanaan persalinan","Menghitung perkiraan berat janin","Memastikan kehamilan intrauterine","Menentukan bagian terendah janin","D"
"kedokteran","Komprehensif","","","pmb","Perempuan berusia 25 tahun P2A0 dating membawa bayinya yang berusia 7 hari ke poliklinik dengan keluhan anak tampak sulit untuk menetek. Anak tampak bergerak aktif, rewel. Pada saat diminta untuk memperagakan cara menyusui, tampak puting susu pasien tampak datar, tidak dapat keluar sama sekali walau sudah ditekan dan ditarik. Tata laksana?","","Menarik secara manual","Aspirasi dengan spuit","Pembedahan","Olesi putting dengan lanolin","Menggunakan pompa ASI","C"
"kedokteran","Komprehensif","","","pmb","Perempuan, 25 tahun G1P0A0 usia kehamilan 38 minggu dibawa ke IGD RS oleh suaminya dengan keluhan keluar air deras yang dirasakan 4 jam lalu. Keluhan mulas pada perut disangkal. Pada pemeriksaan fisik didapatkan TD 120/80, HR 80, RR 18, suhu 36,9, pembukaan serviks di anterior (-), dan his (-). DJJ 145 x/menit dan janin dalam presentasi kepala. Tes nitrazin (+). Diagnosis?","","Ketuban pecah dini","Preterm premature rupture of membrane","Korioamnionitis","Partus prematurus imminens","Preeklamsia","A"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan usia 46 tahun P5A0 datang dengan suami untuk control pasca opname atas indikasi penyakit radang panggul akibat pemasangan KB pasang. Setelah berkonsultasi, pasien dan suaminya memutuskan tidak ingin hamil lagi. Saat ini, anak pasien yang paling kecil berusia 11 tahun. Pilihan KB yang sesuai pada pasien ini?","","Minipil","Kondom","Tubektomi","Implan","AKDR","C"
